기준년월,지자체,방문자 구분,방문자수,전년도 방문자수,전년 대비 방문자수 증감률
202102,전라북도,외지인방문자(b),6392701.0,5432144.0,17.7
202102,전라북도,외국인방문자(c),10547.0,14518.0,-27.4
202102,전라북도,외부방문자(b+c),6403248.0,5446662.0,17.6
202102,전라북도,전체방문자(a+b+c),3.2067523E7,2.976441E7,7.7
202102,전라남도,현지인방문자(a),2.3512573E7,2.2357164E7,5.2
202102,전라남도,외지인방문자(b),8822317.0,7091238.0,24.4
202102,전라남도,외국인방문자(c),26634.0,32743.0,-18.7
202102,전라남도,외부방문자(b+c),8848951.0,7123981.0,24.2
202102,전라남도,전체방문자(a+b+c),3.2361524E7,2.9481145E7,9.8
202102,경상북도,현지인방문자(a),3.4434141E7,3.492217E7,-1.4
202102,경상북도,외지인방문자(b),1.2326783E7,9805884.0,25.7
202102,경상북도,외국인방문자(c),24279.0,23862.0,1.7
202102,경상북도,외부방문자(b+c),1.2351062E7,9829745.0,25.6
202102,경상북도,전체방문자(a+b+c),4.6785203E7,4.4751916E7,4.5
202102,경상남도,현지인방문자(a),4.0164103E7,4.1554919E7,-3.3
202102,경상남도,외지인방문자(b),1.0975874E7,9709630.0,13.0
202102,경상남도,외국인방문자(c),30221.0,41713.0,-27.6
202102,경상남도,외부방문자(b+c),1.1006095E7,9751343.0,12.9
202102,경상남도,전체방문자(a+b+c),5.1170198E7,5.1306262E7,-0.3
202102,제주특별자치도,현지인방문자(a),1.3983781E7,1.2422655E7,12.6
202102,제주특별자치도,외지인방문자(b),3866670.0,3129308.0,23.6
202102,제주특별자치도,외국인방문자(c),15573.0,43470.0,-64.2
202102,제주특별자치도,외부방문자(b+c),3882244.0,3172778.0,22.4
202102,제주특별자치도,전체방문자(a+b+c),1.7866025E7,1.5595433E7,14.6
202103,서울특별시,현지인방문자(a),1.34841172E8,1.24658583E8,8.2
202103,서울특별시,외지인방문자(b),4.669988E7,3.5875693E7,30.2
202103,서울특별시,외국인방문자(c),97170.0,93374.0,4.1
202103,서울특별시,외부방문자(b+c),4.679705E7,3.5969067E7,30.1
202103,서울특별시,전체방문자(a+b+c),1.81638222E8,1.6062765E8,13.1
202103,부산광역시,현지인방문자(a),4.1547457E7,3.7321949E7,11.3
202103,부산광역시,외지인방문자(b),1.1716691E7,8356096.0,40.2
202103,부산광역시,외국인방문자(c),43664.0,29156.0,49.8
202103,부산광역시,외부방문자(b+c),1.1760355E7,8385252.0,40.3
202103,부산광역시,전체방문자(a+b+c),5.3307812E7,4.5707201E7,16.6
202103,대구광역시,현지인방문자(a),3.50798E7,2.9670596E7,18.2
202103,대구광역시,외지인방문자(b),8140198.0,4361875.0,86.6
202103,대구광역시,외국인방문자(c),7681.0,5488.0,40.0
202103,대구광역시,외부방문자(b+c),8147880.0,4367363.0,86.6
202103,대구광역시,전체방문자(a+b+c),4.322768E7,3.4037958E7,27.0
202103,인천광역시,현지인방문자(a),3.6467473E7,3.4036709E7,7.1
202103,인천광역시,외지인방문자(b),1.1998136E7,1.0548934E7,13.7
202103,인천광역시,외국인방문자(c),69294.0,55931.0,23.9
202103,인천광역시,외부방문자(b+c),1.2067431E7,1.0604865E7,13.8
202103,인천광역시,전체방문자(a+b+c),4.8534904E7,4.4641574E7,8.7
202103,광주광역시,현지인방문자(a),2.3366242E7,1.9268546E7,21.3
202103,광주광역시,외지인방문자(b),5220736.0,4255016.0,22.7
202103,광주광역시,외국인방문자(c),7266.0,5309.0,36.9
202103,광주광역시,외부방문자(b+c),5228002.0,4260325.0,22.7
202103,광주광역시,전체방문자(a+b+c),2.8594244E7,2.3528872E7,21.5
202103,대전광역시,현지인방문자(a),2.1518962E7,1.9231468E7,11.9
202103,대전광역시,외지인방문자(b),6787165.0,5141122.0,32.0
202103,대전광역시,외국인방문자(c),6199.0,6634.0,-6.6
202103,대전광역시,외부방문자(b+c),6793364.0,5147756.0,32.0
202103,대전광역시,전체방문자(a+b+c),2.8312327E7,2.4379223E7,16.1
202103,울산광역시,현지인방문자(a),1.5133643E7,1.3795758E7,9.7
202103,울산광역시,외지인방문자(b),3881640.0,3000109.0,29.4
202103,울산광역시,외국인방문자(c),26561.0,19094.0,39.1
202103,울산광역시,외부방문자(b+c),3908201.0,3019203.0,29.4
202103,울산광역시,전체방문자(a+b+c),1.9041844E7,1.6814961E7,13.2
202103,세종특별자치시,현지인방문자(a),4429022.0,3543642.0,25.0
202103,세종특별자치시,외지인방문자(b),2353246.0,1758281.0,33.8
202103,세종특별자치시,외국인방문자(c),1734.0,1393.0,24.5
202103,세종특별자치시,외부방문자(b+c),2354980.0,1759674.0,33.8
202103,세종특별자치시,전체방문자(a+b+c),6784003.0,5303315.0,27.9
202103,경기도,현지인방문자(a),1.79712792E8,1.5900562E8,13.0
202103,경기도,외지인방문자(b),5.092403E7,4.3016015E7,18.4
202103,경기도,외국인방문자(c),132895.0,105903.0,25.5
202103,경기도,외부방문자(b+c),5.1056926E7,4.3121918E7,18.4
202103,경기도,전체방문자(a+b+c),2.30769718E8,2.02127537E8,14.2
202103,강원도,현지인방문자(a),2.9234916E7,2.4424505E7,19.7
202103,강원도,외지인방문자(b),8870246.0,8454204.0,4.9
202103,강원도,외국인방문자(c),6416.0,7920.0,-19.0
202103,강원도,외부방문자(b+c),8876662.0,8462125.0,4.9
202103,강원도,전체방문자(a+b+c),3.8111578E7,3.288663E7,15.9
202103,충청북도,현지인방문자(a),2.288539E7,2.013355E7,13.7
202103,충청북도,외지인방문자(b),8101580.0,6752246.0,20.0
202103,충청북도,외국인방문자(c),7114.0,7110.0,0.1
202103,충청북도,외부방문자(b+c),8108694.0,6759355.0,20.0
202103,충청북도,전체방문자(a+b+c),3.0994084E7,2.6892906E7,15.3
202103,충청남도,현지인방문자(a),3.113306E7,2.6630222E7,16.9
202103,충청남도,외지인방문자(b),1.2024418E7,9791450.0,22.8
202103,충청남도,외국인방문자(c),20251.0,18403.0,10.0
202103,충청남도,외부방문자(b+c),1.2044669E7,9809853.0,22.8
202103,충청남도,전체방문자(a+b+c),4.3177729E7,3.6440075E7,18.5
202103,전라북도,현지인방문자(a),3.0032296E7,2.4876898E7,20.7
202103,전라북도,외지인방문자(b),6933574.0,5764682.0,20.3
202103,전라북도,외국인방문자(c),11750.0,11392.0,3.1
202103,전라북도,외부방문자(b+c),6945323.0,5776074.0,20.2
202103,전라북도,전체방문자(a+b+c),3.6977619E7,3.0652971E7,20.6
202103,전라남도,현지인방문자(a),2.7870185E7,2.2724576E7,22.6
202103,전라남도,외지인방문자(b),9556764.0,8187242.0,16.7
202103,전라남도,외국인방문자(c),33477.0,31107.0,7.6
202103,전라남도,외부방문자(b+c),9590241.0,8218349.0,16.7
202103,전라남도,전체방문자(a+b+c),3.7460426E7,3.0942925E7,21.1
202103,경상북도,현지인방문자(a),4.1001124E7,3.4484464E7,18.9
202103,경상북도,외지인방문자(b),1.3524528E7,8919110.0,51.6
202103,경상북도,외국인방문자(c),15549.0,14638.0,6.2
202103,경상북도,외부방문자(b+c),1.3540077E7,8933747.0,51.6
202103,경상북도,전체방문자(a+b+c),5.4541202E7,4.3418211E7,25.6
202103,경상남도,현지인방문자(a),4.6550602E7,4.19673E7,10.9
202103,경상남도,외지인방문자(b),1.2046972E7,9917985.0,21.5
202103,경상남도,외국인방문자(c),36155.0,28159.0,28.4
202103,경상남도,외부방문자(b+c),1.2083127E7,9946144.0,21.5
202103,경상남도,전체방문자(a+b+c),5.8633729E7,5.1913444E7,12.9
202103,제주특별자치도,현지인방문자(a),1.6332334E7,1.2989462E7,25.7
202103,제주특별자치도,외지인방문자(b),4788962.0,2928020.0,63.6
202103,제주특별자치도,외국인방문자(c),20193.0,20686.0,-2.4
202103,제주특별자치도,외부방문자(b+c),4809156.0,2948705.0,63.1
202103,제주특별자치도,전체방문자(a+b+c),2.1141489E7,1.5938168E7,32.6
202104,서울특별시,현지인방문자(a),1.30749353E8,1.25818476E8,3.9
202104,서울특별시,외지인방문자(b),3.8039834E7,3.7482358E7,1.5
202104,서울특별시,외국인방문자(c),81817.0,66439.0,23.1
202104,서울특별시,외부방문자(b+c),3.8121651E7,3.7548797E7,1.5
202104,서울특별시,전체방문자(a+b+c),1.68871004E8,1.63367273E8,3.4
202104,부산광역시,현지인방문자(a),3.8944185E7,3.7891872E7,2.8
202104,부산광역시,외지인방문자(b),9099500.0,9035890.0,0.7
202104,부산광역시,외국인방문자(c),51151.0,33601.0,52.2
202104,부산광역시,외부방문자(b+c),9150650.0,9069492.0,0.9
202104,부산광역시,전체방문자(a+b+c),4.8094835E7,4.6961363E7,2.4
202104,대구광역시,현지인방문자(a),3.3850852E7,2.9882426E7,13.3
202104,대구광역시,외지인방문자(b),6832410.0,6101042.0,12.0
202104,대구광역시,외국인방문자(c),6564.0,6270.0,4.7
202104,대구광역시,외부방문자(b+c),6838973.0,6107312.0,12.0
202104,대구광역시,전체방문자(a+b+c),4.0689825E7,3.5989738E7,13.1
202104,인천광역시,현지인방문자(a),3.5285894E7,3.2719788E7,7.8
202104,인천광역시,외지인방문자(b),1.067074E7,1.0279241E7,3.8
202104,인천광역시,외국인방문자(c),70228.0,48062.0,46.1
202104,인천광역시,외부방문자(b+c),1.0740969E7,1.0327303E7,4.0
202104,인천광역시,전체방문자(a+b+c),4.6026863E7,4.3047092E7,6.9
202104,광주광역시,현지인방문자(a),2.2415547E7,1.8661832E7,20.1
202104,광주광역시,외지인방문자(b),4299554.0,4210668.0,2.1
202104,광주광역시,외국인방문자(c),4275.0,4801.0,-11.0
202104,광주광역시,외부방문자(b+c),4303829.0,4215469.0,2.1
202104,광주광역시,전체방문자(a+b+c),2.6719376E7,2.2877301E7,16.8
202104,대전광역시,현지인방문자(a),2.0292251E7,1.886793E7,7.5
202104,대전광역시,외지인방문자(b),5154807.0,5239070.0,-1.6
202104,대전광역시,외국인방문자(c),4478.0,4631.0,-3.3
202104,대전광역시,외부방문자(b+c),5159285.0,5243701.0,-1.6
202104,대전광역시,전체방문자(a+b+c),2.5451536E7,2.411163E7,5.6
202104,울산광역시,현지인방문자(a),1.4070984E7,1.3655978E7,3.0
202104,울산광역시,외지인방문자(b),3178290.0,3054177.0,4.1
202104,울산광역시,외국인방문자(c),27936.0,17513.0,59.5
202104,울산광역시,외부방문자(b+c),3206227.0,3071690.0,4.4
202104,울산광역시,전체방문자(a+b+c),1.727721E7,1.6727668E7,3.3
202104,세종특별자치시,현지인방문자(a),4177786.0,3581722.0,16.6
202104,세종특별자치시,외지인방문자(b),2017064.0,1848182.0,9.1
202104,세종특별자치시,외국인방문자(c),1338.0,1140.0,17.4
202104,세종특별자치시,외부방문자(b+c),2018402.0,1849322.0,9.1
202104,세종특별자치시,전체방문자(a+b+c),6196188.0,5431044.0,14.1
202104,경기도,현지인방문자(a),1.73411623E8,1.58932476E8,9.1
202104,경기도,외지인방문자(b),4.4118207E7,4.3511209E7,1.4
202104,경기도,외국인방문자(c),120238.0,105231.0,14.3
202104,경기도,외부방문자(b+c),4.4238445E7,4.361644E7,1.4
202104,경기도,전체방문자(a+b+c),2.17650068E8,2.02548917E8,7.5
202104,강원도,현지인방문자(a),2.8836941E7,2.3901157E7,20.7
202104,강원도,외지인방문자(b),9608966.0,8732654.0,10.0
202104,강원도,외국인방문자(c),7416.0,7511.0,-1.3
202104,강원도,외부방문자(b+c),9616382.0,8740165.0,10.0
202104,강원도,전체방문자(a+b+c),3.8453323E7,3.2641322E7,17.8
202104,충청북도,현지인방문자(a),2.2150604E7,2.0271108E7,9.3
202104,충청북도,외지인방문자(b),7685895.0,7104153.0,8.2
202104,충청북도,외국인방문자(c),7753.0,6980.0,11.1
202104,충청북도,외부방문자(b+c),7693648.0,7111133.0,8.2
202104,충청북도,전체방문자(a+b+c),2.9844252E7,2.7382241E7,9.0
202104,충청남도,현지인방문자(a),3.0122687E7,2.6651373E7,13.0
202104,충청남도,외지인방문자(b),1.1461608E7,1.0863979E7,5.5
202104,충청남도,외국인방문자(c),17368.0,16627.0,4.5
202104,충청남도,외부방문자(b+c),1.1478976E7,1.0880606E7,5.5
202104,충청남도,전체방문자(a+b+c),4.1601663E7,3.7531979E7,10.8
202104,전라북도,현지인방문자(a),2.8724248E7,2.4393684E7,17.8
202104,전라북도,외지인방문자(b),6152139.0,5935307.0,3.7
202104,전라북도,외국인방문자(c),9507.0,8721.0,9.0
202104,전라북도,외부방문자(b+c),6161646.0,5944028.0,3.7
202104,전라북도,전체방문자(a+b+c),3.4885894E7,3.0337712E7,15.0
202104,전라남도,현지인방문자(a),2.6948218E7,2.2812356E7,18.1
202104,전라남도,외지인방문자(b),8941902.0,8335432.0,7.3
202104,전라남도,외국인방문자(c),31535.0,26065.0,21.0
202104,전라남도,외부방문자(b+c),8973436.0,8361497.0,7.3
202104,전라남도,전체방문자(a+b+c),3.5921655E7,3.1173853E7,15.2
202104,경상북도,현지인방문자(a),3.983484E7,3.5386981E7,12.6
202104,경상북도,외지인방문자(b),1.2378037E7,1.0711956E7,15.6
202104,경상북도,외국인방문자(c),34974.0,15417.0,126.9
202104,경상북도,외부방문자(b+c),1.2413011E7,1.0727373E7,15.7
202104,경상북도,전체방문자(a+b+c),5.2247851E7,4.6114354E7,13.3
202104,경상남도,현지인방문자(a),4.440555E7,4.1733804E7,6.4
202104,경상남도,외지인방문자(b),1.0733632E7,9991513.0,7.4
202104,경상남도,외국인방문자(c),40183.0,27528.0,46.0
202104,경상남도,외부방문자(b+c),1.0773815E7,1.0019041E7,7.5
202104,경상남도,전체방문자(a+b+c),5.5179365E7,5.1752845E7,6.6
202104,제주특별자치도,현지인방문자(a),1.5700405E7,1.2896586E7,21.7
202104,제주특별자치도,외지인방문자(b),5049282.0,2553394.0,97.7
202104,제주특별자치도,외국인방문자(c),20193.0,16599.0,21.7
202104,제주특별자치도,외부방문자(b+c),5069475.0,2569992.0,97.3
202104,제주특별자치도,전체방문자(a+b+c),2.076988E7,1.5466579E7,34.3
202105,서울특별시,현지인방문자(a),1.4069355E8,1.33575354E8,5.3
202105,서울특별시,외지인방문자(b),4.1247518E7,4.275123E7,-3.5
202105,서울특별시,외국인방문자(c),82816.0,72343.0,14.5
202105,서울특별시,외부방문자(b+c),4.1330334E7,4.2823573E7,-3.5
202105,서울특별시,전체방문자(a+b+c),1.82023883E8,1.76398927E8,3.2
202105,부산광역시,현지인방문자(a),4.2668028E7,4.0179615E7,6.2
202105,부산광역시,외지인방문자(b),1.0615448E7,1.1105784E7,-4.4
202105,부산광역시,외국인방문자(c),52280.0,35791.0,46.1
202105,부산광역시,외부방문자(b+c),1.0667727E7,1.1141575E7,-4.3
202105,부산광역시,전체방문자(a+b+c),5.3335755E7,5.132119E7,3.9
202105,대구광역시,현지인방문자(a),3.6139614E7,3.2897924E7,9.9
202105,대구광역시,외지인방문자(b),7490374.0,7518494.0,-0.4
202105,대구광역시,외국인방문자(c),5452.0,5690.0,-4.2
202105,대구광역시,외부방문자(b+c),7495826.0,7524183.0,-0.4
202105,대구광역시,전체방문자(a+b+c),4.363544E7,4.0422108E7,7.9
202105,인천광역시,현지인방문자(a),3.7861632E7,3.4783816E7,8.8
202105,인천광역시,외지인방문자(b),1.1897788E7,1.1574728E7,2.8
202105,인천광역시,외국인방문자(c),68312.0,59895.0,14.1
202105,인천광역시,외부방문자(b+c),1.19661E7,1.1634622E7,2.8
202105,인천광역시,전체방문자(a+b+c),4.9827731E7,4.6418438E7,7.3
202105,광주광역시,현지인방문자(a),2.378915E7,2.0451106E7,16.3
202105,광주광역시,외지인방문자(b),4652966.0,5209428.0,-10.7
202105,광주광역시,외국인방문자(c),3269.0,5407.0,-39.5
202105,광주광역시,외부방문자(b+c),4656235.0,5214835.0,-10.7
202105,광주광역시,전체방문자(a+b+c),2.8445385E7,2.5665941E7,10.8
202105,대전광역시,현지인방문자(a),2.2047039E7,2.1126542E7,4.4
202105,대전광역시,외지인방문자(b),6001387.0,6499300.0,-7.7
202105,대전광역시,외국인방문자(c),5599.0,4472.0,25.2
202105,대전광역시,외부방문자(b+c),6006986.0,6503773.0,-7.6
202105,대전광역시,전체방문자(a+b+c),2.8054025E7,2.7630315E7,1.5
202105,울산광역시,현지인방문자(a),1.4644942E7,1.4967799E7,-2.2
202105,울산광역시,외지인방문자(b),3397219.0,3812704.0,-10.9
202105,울산광역시,외국인방문자(c),23660.0,17712.0,33.6
202105,울산광역시,외부방문자(b+c),3420879.0,3830416.0,-10.7
202105,울산광역시,전체방문자(a+b+c),1.806582E7,1.8798215E7,-3.9
202105,세종특별자치시,현지인방문자(a),4522322.0,4034832.0,12.1
202105,세종특별자치시,외지인방문자(b),2173392.0,2168680.0,0.2
202105,세종특별자치시,외국인방문자(c),1425.0,1451.0,-1.8
202105,세종특별자치시,외부방문자(b+c),2174816.0,2170131.0,0.2
202105,세종특별자치시,전체방문자(a+b+c),6697138.0,6204963.0,7.9
202105,경기도,현지인방문자(a),1.85651095E8,1.71689847E8,8.1
202105,경기도,외지인방문자(b),4.827017E7,4.9358684E7,-2.2
202105,경기도,외국인방문자(c),122433.0,100616.0,21.7
202105,경기도,외부방문자(b+c),4.8392602E7,4.9459299E7,-2.2
202105,경기도,전체방문자(a+b+c),2.34043697E8,2.21149146E8,5.8
202105,강원도,현지인방문자(a),3.0342148E7,2.6153043E7,16.0
202105,강원도,외지인방문자(b),1.1261408E7,1.1470095E7,-1.8
202105,강원도,외국인방문자(c),6295.0,7487.0,-15.9
202105,강원도,외부방문자(b+c),1.1267702E7,1.1477582E7,-1.8
202105,강원도,전체방문자(a+b+c),4.160985E7,3.7630625E7,10.6
202105,충청북도,현지인방문자(a),2.3763086E7,2.236074E7,6.3
202105,충청북도,외지인방문자(b),8492057.0,8542818.0,-0.6
202105,충청북도,외국인방문자(c),5389.0,6853.0,-21.4
202105,충청북도,외부방문자(b+c),8497446.0,8549671.0,-0.6
202105,충청북도,전체방문자(a+b+c),3.2260532E7,3.0910411E7,4.4
202105,충청남도,현지인방문자(a),3.2107372E7,2.9753241E7,7.9
202105,충청남도,외지인방문자(b),1.2626621E7,1.3244248E7,-4.7
202105,충청남도,외국인방문자(c),18712.0,18356.0,1.9
202105,충청남도,외부방문자(b+c),1.2645333E7,1.3262604E7,-4.7
202105,충청남도,전체방문자(a+b+c),4.4752706E7,4.3015845E7,4.0
202105,전라북도,현지인방문자(a),3.0970436E7,2.6761472E7,15.7
202105,전라북도,외지인방문자(b),7259158.0,7691670.0,-5.6
202105,전라북도,외국인방문자(c),10484.0,9722.0,7.8
202105,전라북도,외부방문자(b+c),7269641.0,7701392.0,-5.6
202105,전라북도,전체방문자(a+b+c),3.8240077E7,3.4462865E7,11.0
202105,전라남도,현지인방문자(a),2.8336329E7,2.4828038E7,14.1
202105,전라남도,외지인방문자(b),1.003423E7,1.0392522E7,-3.4
202105,전라남도,외국인방문자(c),33926.0,32876.0,3.2
202105,전라남도,외부방문자(b+c),1.0068156E7,1.0425398E7,-3.4
202105,전라남도,전체방문자(a+b+c),3.8404485E7,3.5253436E7,8.9
202105,경상북도,현지인방문자(a),4.268354E7,3.9151732E7,9.0
202105,경상북도,외지인방문자(b),1.4153489E7,1.3769273E7,2.8
202105,경상북도,외국인방문자(c),32956.0,21341.0,54.4
202105,경상북도,외부방문자(b+c),1.4186445E7,1.3790614E7,2.9
202105,경상북도,전체방문자(a+b+c),5.6869985E7,5.2942345E7,7.4
202105,경상남도,현지인방문자(a),4.7054284E7,4.572142E7,2.9
202105,경상남도,외지인방문자(b),1.2268557E7,1.2651482E7,-3.0
202105,경상남도,외국인방문자(c),44076.0,34298.0,28.5
202105,경상남도,외부방문자(b+c),1.2312633E7,1.268578E7,-2.9
202105,경상남도,전체방문자(a+b+c),5.9366917E7,5.84072E7,1.6
202105,제주특별자치도,현지인방문자(a),1.633624E7,1.393146E7,17.3
202105,제주특별자치도,외지인방문자(b),5319930.0,3470128.0,53.3
202105,제주특별자치도,외국인방문자(c),20178.0,17336.0,16.4
202105,제주특별자치도,외부방문자(b+c),5340108.0,3487464.0,53.1
202105,제주특별자치도,전체방문자(a+b+c),2.1676348E7,1.7418923E7,24.4
202106,서울특별시,현지인방문자(a),1.4215299E8,1.31627976E8,8.0
202106,서울특별시,외지인방문자(b),4.0567944E7,3.9775204E7,2.0
202106,서울특별시,외국인방문자(c),100866.0,96817.0,4.2
202106,서울특별시,외부방문자(b+c),4.0668809E7,3.9872021E7,2.0
202106,서울특별시,전체방문자(a+b+c),1.82821799E8,1.71499996E8,6.6
202106,부산광역시,현지인방문자(a),4.2204144E7,4.0852665E7,3.3
202106,부산광역시,외지인방문자(b),9893394.0,1.0103576E7,-2.1
202106,부산광역시,외국인방문자(c),55394.0,36160.0,53.2
202106,부산광역시,외부방문자(b+c),9948788.0,1.0139736E7,-1.9
202106,부산광역시,전체방문자(a+b+c),5.2152933E7,5.0992401E7,2.3
202106,대구광역시,현지인방문자(a),3.602096E7,3.3624944E7,7.1
202106,대구광역시,외지인방문자(b),6551038.0,7019834.0,-6.7
202106,대구광역시,외국인방문자(c),5972.0,6472.0,-7.7
202106,대구광역시,외부방문자(b+c),6557009.0,7026307.0,-6.7
202106,대구광역시,전체방문자(a+b+c),4.257797E7,4.0651251E7,4.7
202106,인천광역시,현지인방문자(a),3.8243838E7,3.4488146E7,10.9
202106,인천광역시,외지인방문자(b),1.1255262E7,1.0558954E7,6.6
202106,인천광역시,외국인방문자(c),75605.0,57884.0,30.6
202106,인천광역시,외부방문자(b+c),1.1330867E7,1.0616838E7,6.7
202106,인천광역시,전체방문자(a+b+c),4.9574705E7,4.5104984E7,9.9
202106,광주광역시,현지인방문자(a),2.3929322E7,2.0379656E7,17.4
202106,광주광역시,외지인방문자(b),4281182.0,4769016.0,-10.2
202106,광주광역시,외국인방문자(c),3750.0,5344.0,-29.8
202106,광주광역시,외부방문자(b+c),4284932.0,4774360.0,-10.3
202106,광주광역시,전체방문자(a+b+c),2.8214254E7,2.5154017E7,12.2
202106,대전광역시,현지인방문자(a),2.188656E7,2.099958E7,4.2
202106,대전광역시,외지인방문자(b),5498948.0,5570786.0,-1.3
202106,대전광역시,외국인방문자(c),5569.0,4479.0,24.3
202106,대전광역시,외부방문자(b+c),5504517.0,5575265.0,-1.3
202106,대전광역시,전체방문자(a+b+c),2.7391077E7,2.6574845E7,3.1
202106,울산광역시,현지인방문자(a),1.506177E7,1.5115989E7,-0.4
202106,울산광역시,외지인방문자(b),3294207.0,3490053.0,-5.6
202106,울산광역시,외국인방문자(c),26773.0,17968.0,49.0
202106,울산광역시,외부방문자(b+c),3320980.0,3508021.0,-5.3
202106,울산광역시,전체방문자(a+b+c),1.8382751E7,1.862401E7,-1.3
202106,세종특별자치시,현지인방문자(a),4658262.0,4138956.0,12.5
202106,세종특별자치시,외지인방문자(b),2053776.0,1982018.0,3.6
202106,세종특별자치시,외국인방문자(c),1317.0,1238.0,6.4
202106,세종특별자치시,외부방문자(b+c),2055093.0,1983257.0,3.6
202106,세종특별자치시,전체방문자(a+b+c),6713355.0,6122213.0,9.7
202106,경기도,현지인방문자(a),1.87493481E8,1.70686446E8,9.8
202106,경기도,외지인방문자(b),4.4982304E7,4.558078E7,-1.3
202106,경기도,외국인방문자(c),139987.0,118354.0,18.3
202106,경기도,외부방문자(b+c),4.5122292E7,4.5699134E7,-1.3
202106,경기도,전체방문자(a+b+c),2.32615773E8,2.1638558E8,7.5
202106,강원도,현지인방문자(a),3.0314378E7,2.702728E7,12.2
202106,강원도,외지인방문자(b),1.062622E7,1.1480175E7,-7.4
202106,강원도,외국인방문자(c),6627.0,6331.0,4.7
202106,강원도,외부방문자(b+c),1.0632847E7,1.1486506E7,-7.4
202106,강원도,전체방문자(a+b+c),4.0947226E7,3.8513786E7,6.3
202106,충청북도,현지인방문자(a),2.3971202E7,2.2728716E7,5.5
202106,충청북도,외지인방문자(b),7866456.0,7846307.0,0.3
202106,충청북도,외국인방문자(c),6767.0,4932.0,37.2
202106,충청북도,외부방문자(b+c),7873224.0,7851239.0,0.3
202106,충청북도,전체방문자(a+b+c),3.1844426E7,3.0579956E7,4.1
202106,충청남도,현지인방문자(a),3.2464646E7,3.0387875E7,6.8
202106,충청남도,외지인방문자(b),1.150694E7,1.1482205E7,0.2
202106,충청남도,외국인방문자(c),20774.0,18068.0,15.0
202106,충청남도,외부방문자(b+c),1.1527713E7,1.1500273E7,0.2
202106,충청남도,전체방문자(a+b+c),4.3992359E7,4.1888148E7,5.0
202106,전라북도,현지인방문자(a),3.1052774E7,2.6588016E7,16.8
202106,전라북도,외지인방문자(b),6341030.0,6716714.0,-5.6
202106,전라북도,외국인방문자(c),10261.0,10469.0,-2.0
202106,전라북도,외부방문자(b+c),6351291.0,6727183.0,-5.6
202106,전라북도,전체방문자(a+b+c),3.7404065E7,3.3315199E7,12.3
202106,전라남도,현지인방문자(a),2.8807558E7,2.4763008E7,16.3
202106,전라남도,외지인방문자(b),9021796.0,8831270.0,2.2
202106,전라남도,외국인방문자(c),34478.0,33192.0,3.9
202106,전라남도,외부방문자(b+c),9056274.0,8864462.0,2.2
202106,전라남도,전체방문자(a+b+c),3.7863832E7,3.3627469E7,12.6
202106,경상북도,현지인방문자(a),4.3152302E7,3.9780206E7,8.5
202106,경상북도,외지인방문자(b),1.2872265E7,1.2289462E7,4.7
202106,경상북도,외국인방문자(c),30942.0,28130.0,10.0
202106,경상북도,외부방문자(b+c),1.2903207E7,1.2317593E7,4.8
202106,경상북도,전체방문자(a+b+c),5.6055508E7,5.2097798E7,7.6
202106,경상남도,현지인방문자(a),4.7373168E7,4.5825871E7,3.4
202106,경상남도,외지인방문자(b),1.106309E7,1.1035454E7,0.3
202106,경상남도,외국인방문자(c),47090.0,32660.0,44.2
202106,경상남도,외부방문자(b+c),1.1110181E7,1.1068114E7,0.4
202106,경상남도,전체방문자(a+b+c),5.8483349E7,5.6893985E7,2.8
202106,제주특별자치도,현지인방문자(a),1.6160991E7,1.3583686E7,19.0
202106,제주특별자치도,외지인방문자(b),5171156.0,3630736.0,42.4
202106,제주특별자치도,외국인방문자(c),21483.0,20753.0,3.5
202106,제주특별자치도,외부방문자(b+c),5192639.0,3651489.0,42.2
202106,제주특별자치도,전체방문자(a+b+c),2.135363E7,1.7235174E7,23.9
202107,서울특별시,현지인방문자(a),1.3737473E8,1.36400128E8,0.7
202107,서울특별시,외지인방문자(b),3.7207586E7,4.4764482E7,-16.9
202107,서울특별시,외국인방문자(c),113307.0,135475.0,-16.4
202107,서울특별시,외부방문자(b+c),3.7320894E7,4.4899957E7,-16.9
202107,서울특별시,전체방문자(a+b+c),1.74695624E8,1.81300085E8,-3.6
202107,부산광역시,현지인방문자(a),4.2190264E7,4.2045325E7,0.3
202107,부산광역시,외지인방문자(b),1.0355972E7,1.0989724E7,-5.8
202107,부산광역시,외국인방문자(c),59897.0,46597.0,28.5
202107,부산광역시,외부방문자(b+c),1.0415868E7,1.103632E7,-5.6
202107,부산광역시,전체방문자(a+b+c),5.2606132E7,5.3081645E7,-0.9
202107,대구광역시,현지인방문자(a),3.6109412E7,3.4818665E7,3.7
202107,대구광역시,외지인방문자(b),7286870.0,7745948.0,-5.9
202107,대구광역시,외국인방문자(c),7715.0,6468.0,19.3
202107,대구광역시,외부방문자(b+c),7294586.0,7752416.0,-5.9
202107,대구광역시,전체방문자(a+b+c),4.3403998E7,4.2571081E7,2.0
202107,인천광역시,현지인방문자(a),3.7735719E7,3.6078024E7,4.6
202107,인천광역시,외지인방문자(b),1.1092154E7,1.2223488E7,-9.3
202107,인천광역시,외국인방문자(c),82208.0,69881.0,17.6
202107,인천광역시,외부방문자(b+c),1.1174363E7,1.2293368E7,-9.1
202107,인천광역시,전체방문자(a+b+c),4.8910082E7,4.8371393E7,1.1
